code,municipality,county,constituency,constituency_name,name,electorate,kind,baseline_source,prior_rate,expected_votes,old_codes,prior_M,prior_C,prior_L,prior_KD,prior_MP,prior_S,prior_V,prior_SD,prior_ÖVR
12620108,1262,12,13,Skåne läns södra,Lomma Strand - Habo Ljung,978,ordinary,municipality_residual,0.8868702630405707,867.3591172536782,,0.2930238401859472,0.08515249552407576,0.08923579482991488,0.047963061846279485,0.04513616232685241,0.23353331029933724,0.021641486320947326,0.1768696799321544,0.007444168734491315
12620109,1262,12,13,Skåne läns södra,Vinstorp,1224,ordinary,municipality_residual,0.8868702630405707,1085.5292019616586,,0.2930238401859472,0.08515249552407576,0.08923579482991488,0.047963061846279485,0.04513616232685241,0.23353331029933724,0.021641486320947326,0.1768696799321544,0.007444168734491315
12620201,1262,12,13,Skåne läns södra,Bjärred N - Borgeby,1350,ordinary,municipality_residual,0.8868702630405707,1197.2748551047705,,0.2930238401859472,0.08515249552407576,0.08923579482991488,0.047963061846279485,0.04513616232685241,0.23353331029933724,0.021641486320947326,0.1768696799321544,0.007444168734491315
12620202,1262,12,13,Skåne läns södra,Löddesnäs,1314,ordinary,municipality_residual,0.8868702630405707,1165.34752563531,,0.2930238401859472,0.08515249552407576,0.08923579482991488,0.047963061846279485,0.04513616232685241,0.23353331029933724,0.021641486320947326,0.1768696799321544,0.007444168734491315
12620301,1262,12,13,Skåne läns södra,Bjärred S,1203,ordinary,municipality_residual,0.8868702630405707,1066.9049264378066,,0.2930238401859472,0.08515249552407576,0.08923579482991488,0.047963061846279485,0.04513616232685241,0.23353331029933724,0.021641486320947326,0.1768696799321544,0.007444168734491315
12620302,1262,12,13,Skåne läns södra,Bjärehov,1012,ordinary,municipality_residual,0.8868702630405707,897.5127061970576,,0.2930238401859472,0.08515249552407576,0.08923579482991488,0.047963061846279485,0.04513616232685241,0.23353331029933724,0.021641486320947326,0.1768696799321544,0.007444168734491315
12620303,1262,12,13,Skåne läns södra,Flädie-Fjelie,728,ordinary,municipality_residual,0.8868702630405707,645.6415514935354,,0.2930238401859472,0.08515249552407576,0.08923579482991488,0.047963061846279485,0.04513616232685241,0.23353331029933724,0.021641486320947326,0.1768696799321544,0.007444168734491315
12620304,1262,12,13,Skåne läns södra,Bjärred V,1097,ordinary,municipality_residual,0.8868702630405707,972.896678555506,,0.2930238401859472,0.08515249552407576,0.08923579482991488,0.047963061846279485,0.04513616232685241,0.23353331029933724,0.021641486320947326,0.1768696799321544,0.007444168734491315
12620305,1262,12,13,Skåne läns södra,Bjärred Ö,1018,ordinary,municipality_residual,0.8868702630405707,902.8339277753009,,0.2930238401859472,0.08515249552407576,0.08923579482991488,0.047963061846279485,0.04513616232685241,0.23353331029933724,0.021641486320947326,0.1768696799321544,0.007444168734491315
12630101,1263,12,13,Skåne läns södra,Svedala centrum,1494,ordinary,district_mapping,0.7961564859299931,1189.4577899794097,12630101,0.19622155431515673,0.04680120223271791,0.028767711464147704,0.04937741519965651,0.029626449119793903,0.2597681408329755,0.0339201373980249,0.34048948046371835,0.015027908973808502
12630102,1263,12,13,Skåne läns södra,Svedala stadsparken-Sjödiken,1373,ordinary,district_mapping,0.8517699115044248,1169.4800884955753,12630102,0.19706770159551532,0.06770159551530833,0.038378611470461406,0.047003018542475204,0.02112979732643381,0.30659767141009053,0.036653730056058646,0.2789995687796464,0.00646830530401035
12630103,1263,12,13,Skåne läns södra,Svedala kyrka,1299,ordinary,district_mapping,0.8386100386100386,1089.35444015444,12630103,0.14901421366345713,0.03163686382393398,0.02063273727647868,0.05089408528198074,0.016964695093993582,0.27097661623108665,0.027968821641448878,0.4213663457129757,0.01054562127464466
12630104,1263,12,13,Skåne läns södra,Svedala väster–Skabersjö,1465,ordinary,district_mapping,0.8741588156123823,1280.6426648721401,12630104,0.21288837744533948,0.05561948599923283,0.029535864978902954,0.05945531261986958,0.027234369006520907,0.2489451476793249,0.027234369006520907,0.33103183736095126,0.00805523590333717
12630105,1263,12,13,Skåne läns södra,Svedala norr,1474,ordinary,district_mapping,0.8811282740094023,1298.783075889859,12630105,0.24192935814660083,0.030763387770603876,0.030763387770603876,0.057349031522977593,0.02164830991264717,0.24800607671857197,0.026205848841625523,0.34219521458412455,0.001139384732244588
12630106,1263,12,13,Skåne läns södra,Svedala öster-Börringe,1198,ordinary,district_mapping,0.8665540540540541,1038.1317567567567,12630106,0.22464822901504125,0.050946142649199416,0.033478893740902474,0.05967976710334789,0.029597282872392043,0.18971373119844737,0.03056768558951965,0.37117903930131,0.010189228529839884
12630107,1263,12,13,Skåne läns södra,Svedala söder,1464,ordinary,district_mapping,0.8700137551581844,1273.700137551582,12630107,0.29027176053564396,0.04293028751476959,0.051595116187475386,0.05395825128003151,0.022449783379283182,0.20677432059866088,0.024812918471839307,0.30287514769594326,0.004332414336352895
12630108,1263,12,13,Skåne läns södra,Svedala gamla Sockerbruket,1485,ordinary,district_mapping,0.8269680436477007,1228.0475448168356,12630108,0.15438761145002347,0.042702956358517126,0.017362740497419052,0.05021116846550915,0.011731581417175035,0.28015016424213984,0.03988737681839512,0.38808071328015015,0.015485687470671047
12630703,1263,12,13,Skåne läns södra,Bara centrum,1236,ordinary,district_mapping,0.8174936921783011,1010.4222035323802,12630703,0.1971326164874552,0.03840245775729647,0.030209933435739886,0.03942652329749104,0.029185867895545316,0.2821300563236047,0.037378392217101895,0.33230926779313874,0.013824884792626729
12630704,1263,12,13,Skåne läns södra,Bara Torup,1123,ordinary,district_mapping,0.8874296435272045,996.5834896810507,12630704,0.2572330352446081,0.06575486586007365,0.04471330878485008,0.05102577590741715,0.0341925302472383,0.24566017885323513,0.03103629668595476,0.2614413466596528,0.008942661756970016
12630705,1263,12,13,Skåne läns södra,Bara Bjärshög,1203,ordinary,district_mapping,0.8755718206770357,1053.3129002744738,12630705,0.26365054602184085,0.06188247529901196,0.050442017680707225,0.06292251690067603,0.0358814352574103,0.26053042121684866,0.018200728029121163,0.22932917316692666,0.0171606864274571
12630801,1263,12,13,Skåne läns södra,"Klågerup, Hyby, Holmeja",1254,ordinary,municipality_residual,0.8785999113867966,1101.7642888790429,,0.2311949685534591,0.048050314465408805,0.03748427672955975,0.06062893081761006,0.04150943396226415,0.2261635220125786,0.029937106918238993,0.3142138364779874,0.010817610062893081
12630802,1263,12,13,Skåne läns södra,Klågerup Centrum,981,ordinary,municipality_residual,0.8785999113867966,861.9065130704474,,0.2311949685534591,0.048050314465408805,0.03748427672955975,0.06062893081761006,0.04150943396226415,0.2261635220125786,0.029937106918238993,0.3142138364779874,0.010817610062893081
12640101,1264,12,13,Skåne läns södra,Skurup NV,1833,ordinary,district_mapping,0.8167981961668546,1497.1910935738445,12640101,0.2088063295493636,0.034055727554179564,0.020295837633298935,0.03955968352253182,0.011351909184726523,0.30787753697970416,0.03199174406604747,0.3333333333333333,0.012727898176814585
12640102,1264,12,13,Skåne läns södra,Skurup NO,1598,ordinary,district_mapping,0.7865972674040338,1256.982433311646,12640102,0.16357643180881748,0.030078285949732178,0.0350226617222909,0.04161516275236918,0.015245158632056036,0.2772970745776679,0.03914297486608982,0.37865677791512153,0.019365471775854966
12640103,1264,12,13,Skåne läns södra,Skurup SV,1733,ordinary,district_mapping,0.8158940397350993,1413.9443708609272,12640103,0.22927618277395875,0.0440760210270926,0.0440760210270926,0.057015770319450064,0.020622725434694702,0.25839061868176305,0.032753740396279825,0.30772341285887583,0.00606550748079256
12640104,1264,12,13,Skåne läns södra,Skurup SO,2027,ordinary,district_mapping,0.8018720748829953,1625.3946957878313,12640104,0.2162948593598448,0.05205302295505981,0.026188166828322017,0.060459101196249594,0.015195602974458454,0.23957322987390883,0.027481409634658907,0.3507921112188813,0.01196249595861623
12640601,1264,12,13,Skåne läns södra,Skivarp N,1507,ordinary,district_mapping,0.8313008130081301,1252.770325203252,12640601,0.17904993909866018,0.057247259439707675,0.02639058059277304,0.05562322371092164,0.03532277710109622,0.20584652862362973,0.047503045066991476,0.3812423873325213,0.011774259033698742
12640602,1264,12,13,Skåne läns södra,Skivarp S - Abbekås,1318,ordinary,district_mapping,0.8689024390243902,1145.2134146341464,12640602,0.26256006989951947,0.06946264744429882,0.057230231542158144,0.05111402359108781,0.031017911751856708,0.1926605504587156,0.026649191786806466,0.290519877675841,0.018785495849716033
12641001,1264,12,13,Skåne läns södra,Rydsgård,1517,ordinary,district_mapping,0.8279944289693594,1256.0675487465182,12641001,0.17553414327607875,0.041474654377880185,0.024717218265605363,0.047339757017176375,0.03142019271051529,0.22245496439044826,0.05152911604524508,0.3925429409300377,0.012987012987012988
12641101,1264,12,13,Skåne läns södra,Slimminge,1321,ordinary,district_mapping,0.8711379050489827,1150.773172569706,12641101,0.17707884532529083,0.0883239982766049,0.03662214562688496,0.05816458423093494,0.03662214562688496,0.18569582076691082,0.03920723825937096,0.36406721240844464,0.014218009478672985
12650101,1265,12,13,Skåne läns södra,Sjöbo Sandbäck,1387,ordinary,district_mapping,0.8342981186685963,1157.171490593343,12650101,0.15680345572354212,0.030669546436285097,0.018574514038876888,0.058315334773218146,0.020302375809935207,0.19049676025917928,0.028941684665226782,0.4799136069114471,0.015982721382289417
12650301,1265,12,13,Skåne läns södra,Sjöbo Emanuel,1354,ordinary,district_mapping,0.8010471204188482,1084.6178010471203,12650301,0.20595072059507205,0.030218503021850304,0.029288702928870293,0.05811250581125058,0.00697350069735007,0.23477452347745234,0.016271501627150162,0.41143654114365413,0.00697350069735007
12650302,1265,12,13,Skåne läns södra,Sjöbo Centrum,1178,ordinary,district_mapping,0.7770154373927959,915.3241852487135,12650302,0.17078528281164196,0.043382756727073035,0.023613399231191653,0.060955518945634266,0.022515101592531575,0.27951674903898954,0.022515101592531575,0.3684788577704558,0.008237232289950576
12650303,1265,12,13,Skåne läns södra,Sjöbo Färsinga,1438,ordinary,district_mapping,0.8342657342657342,1199.6741258741258,12650303,0.2116910229645094,0.043006263048016705,0.03632567849686848,0.06805845511482254,0.0162839248434238,0.21837160751565762,0.024634655532359082,0.37202505219206683,0.009603340292275574
12650304,1265,12,13,Skåne läns södra,Sjöbo Linné,1618,ordinary,district_mapping,0.826221397649969,1336.82622139765,12650304,0.22044013427825437,0.027974636329727715,0.02424468481909735,0.08317791868705707,0.008578888474449832,0.1741887355464379,0.0175307720999627,0.43752331219694146,0.006340917568071615
12650401,1265,12,13,Skåne läns södra,Sövde,570,ordinary,district_mapping,0.8428571428571429,480.42857142857144,12650401,0.19412381951731375,0.07030430220356768,0.03672612801678909,0.09758656873032528,0.04512067156348373,0.21091290661070305,0.02833158447009444,0.30535152151101785,0.011542497376705142
12650501,1265,12,13,Skåne läns södra,Blentarp,1724,ordinary,district_mapping,0.8489583333333334,1463.6041666666667,12650501,0.16683656133197416,0.050628610261637785,0.037037037037037035,0.05878355419639823,0.030241250424736663,0.18994223581379543,0.018008834522595992,0.44070676180767926,0.00781515460414543
12650601,1265,12,13,Skåne läns södra,Everlöv,902,ordinary,district_mapping,0.820543093270366,740.1298701298701,12650601,0.16368834882058614,0.055039313795568263,0.035025017869907075,0.055039313795568263,0.036454610436025735,0.19656897784131522,0.027877055039313797,0.40814867762687634,0.02215868477483917
12650901,1265,12,13,Skåne läns södra,Vanstad,1260,ordinary,district_mapping,0.8351063829787234,1052.2340425531916,12650901,0.14182147711826007,0.04485727231536022,0.03579519710013593,0.09107385591300408,0.03398278205709107,0.14454009968282736,0.032170367014046214,0.45808790212958767,0.017671046669687357
12651001,1265,12,13,Skåne läns södra,Lövestad,1013,ordinary,district_mapping,0.7966269841269841,806.9831349206348,12651001,0.15789473684210525,0.04024767801857585,0.02786377708978328,0.07244582043343653,0.051393188854489166,0.15789473684210525,0.04148606811145511,0.426625386996904,0.02414860681114551
12651101,1265,12,13,Skåne läns södra,Fränninge,697,ordinary,district_mapping,0.8074712643678161,562.8074712643678,12651101,0.15445719329214475,0.05030891438658429,0.02559576345984113,0.0820829655781112,0.03971756398940865,0.1262135922330097,0.03442188879082083,0.470432480141218,0.01676963812886143
12651201,1265,12,13,Skåne läns södra,Vollsjö,1107,ordinary,district_mapping,0.8150134048257373,902.2198391420911,12651201,0.15330060010911076,0.04091653027823241,0.02564102564102564,0.07364975450081833,0.02564102564102564,0.15111838516093834,0.03436988543371522,0.4828150572831424,0.012547735951991271
12651501,1265,12,13,Skåne läns södra,Östra Kärrstorp,717,ordinary,district_mapping,0.8154681139755766,584.6906377204884,12651501,0.1610239471511148,0.06028075970272502,0.028901734104046242,0.05697770437654831,0.058629232039636665,0.1907514450867052,0.028901734104046242,0.41040462427745666,0.004128819157720892
12660201,1266,12,12,Skåne läns västra,Hörby väst,1832,ordinary,district_mapping,0.8115783724740578,1486.811578372474,12660201,0.18014089231801408,0.04864139550486414,0.043274069104327406,0.07950352230795035,0.025159342502515933,0.25997987252599797,0.026501174102650116,0.3284132841328413,0.008386447500838645
12660202,1266,12,12,Skåne läns västra,Hörby norr,1538,ordinary,municipality_residual,0.8038208380157329,1236.2764488681971,,0.1657188466526988,0.050982739698693005,0.03501945525291829,0.06674648308889554,0.02564102564102564,0.2168013568791779,0.031427716252618976,0.3987827995610097,0.008879576972962187
12660203,1266,12,12,Skåne läns västra,Hörby sydväst,1645,ordinary,district_mapping,0.8262158956109134,1359.1251482799526,12660203,0.15491949910554562,0.06547406082289803,0.04114490161001789,0.06475849731663685,0.018246869409660107,0.22003577817531306,0.031127012522361358,0.39892665474060823,0.005366726296958855
12660204,1266,12,12,Skåne läns västra,Hörby öst,1501,ordinary,municipality_residual,0.8038208380157329,1206.535077861615,,0.1657188466526988,0.050982739698693005,0.03501945525291829,0.06674648308889554,0.02564102564102564,0.2168013568791779,0.031427716252618976,0.3987827995610097,0.008879576972962187
12660301,1266,12,12,Skåne läns västra,Långaröd,891,ordinary,district_mapping,0.8449612403100775,752.860465116279,12660301,0.1543973941368078,0.08143322475570032,0.03061889250814332,0.0749185667752443,0.03322475570032573,0.1543973941368078,0.0749185667752443,0.3758957654723127,0.020195439739413682
12660501,1266,12,12,Skåne läns västra,Ludvigsborg,1905,ordinary,municipality_residual,0.8038208380157329,1531.278696419971,,0.1657188466526988,0.050982739698693005,0.03501945525291829,0.06674648308889554,0.02564102564102564,0.2168013568791779,0.031427716252618976,0.3987827995610097,0.008879576972962187
12660701,1266,12,12,Skåne läns västra,Östraby-Västerstad,1265,ordinary,district_mapping,0.8369397217928902,1058.728748068006,12660701,0.15126436781609195,0.06298850574712643,0.037241379310344824,0.06574712643678161,0.04091954022988506,0.1374712643678161,0.04827586206896552,0.4418390804597701,0.014252873563218391
12660801,1266,12,12,Skåne läns västra,Svensköp,1481,ordinary,municipality_residual,0.8038208380157329,1190.4586611013003,,0.1657188466526988,0.050982739698693005,0.03501945525291829,0.06674648308889554,0.02564102564102564,0.2168013568791779,0.031427716252618976,0.3987827995610097,0.008879576972962187
12670201,1267,12,12,Skåne läns västra,Höör/Bokeslund,1420,ordinary,district_mapping,0.8295454545454546,1177.9545454545455,12670201,0.18144611186903137,0.05138699408822192,0.03956343792633015,0.055025011368804,0.06684856753069578,0.23328785811732605,0.03774442928603911,0.3151432469304229,0.019554342883128694
12670202,1267,12,12,Skåne läns västra,Höör/Ormanäs,1312,ordinary,district_mapping,0.7559478127398311,991.8035303146585,12670202,0.15816068721576554,0.048004042445679636,0.03991915108640728,0.037897928246589184,0.06720565942395149,0.2491157150075796,0.07124810510358767,0.30672056594239516,0.021728145528044467
12670203,1267,12,12,Skåne läns västra,Höör/Veterinärsområdet,1341,ordinary,district_mapping,0.847068145800317,1135.918383518225,12670203,0.17466231951560315,0.04890544946436889,0.05170004657661854,0.03772706101537028,0.06846762925011644,0.31252911038658593,0.059152305542617606,0.23241732650209596,0.014438751746623195
12670204,1267,12,12,Skåne läns västra,Höör/Centrum,1170,ordinary,district_mapping,0.7275892080069626,851.2793733681463,12670204,0.16716240333135038,0.04580606781677573,0.023200475907198096,0.06365258774538965,0.05770374776918501,0.273051754907793,0.044616299821534804,0.30993456276026177,0.0148720999405116
12670205,1267,12,12,Skåne läns västra,Höör/Åkersberg,1667,ordinary,municipality_residual,0.8589933382679497,1431.941894892672,,0.18598150935282734,0.05826703934637712,0.046656632982154375,0.06299720490217157,0.06772737045796604,0.22253278864760268,0.055256933992689744,0.28574500107503764,0.014835519243173511
12670206,1267,12,12,Skåne läns västra,Höör/Stanstorp,1258,ordinary,district_mapping,0.8399675060926076,1056.6791226645005,12670206,0.18054886856042368,0.03803562831006259,0.04766490129995185,0.05729417428984112,0.07751564756860857,0.21232546942705827,0.04766490129995185,0.32209918151179584,0.016851227732306212
12670301,1267,12,12,Skåne läns västra,Höör/Snogeröd,1250,ordinary,district_mapping,0.8592592592592593,1074.0740740740741,12670301,0.1797806390081068,0.0681926561754888,0.05960896518836433,0.0815450643776824,0.032904148783977114,0.1568907963757749,0.029089175011921792,0.37052932761087265,0.02145922746781116
12670401,1267,12,12,Skåne läns västra,Höör/Orup,1422,ordinary,district_mapping,0.84159881569208,1196.7535159141378,12670401,0.20893561103810776,0.045992115637319315,0.035479632063074903,0.060884800700832235,0.05825667980727114,0.2527376259307928,0.035479632063074903,0.28690319754708715,0.015330705212439772
12670601,1267,12,12,Skåne läns västra,Höör/Frostavallen,1217,ordinary,municipality_residual,0.8589933382679497,1045.3948926720948,,0.18598150935282734,0.05826703934637712,0.046656632982154375,0.06299720490217157,0.06772737045796604,0.22253278864760268,0.055256933992689744,0.28574500107503764,0.014835519243173511
12670801,1267,12,12,Skåne läns västra,Höör/Tjörnarp,1269,ordinary,district_mapping,0.8599527930763179,1091.2800944138473,12670801,0.1252847380410023,0.06514806378132118,0.03690205011389522,0.07425968109339408,0.05330296127562642,0.1927107061503417,0.07334851936218678,0.3603644646924829,0.01867881548974943
12700510,1270,12,14,Skåne läns norra och östra,Tomelilla S,1681,ordinary,district_mapping,0.7998756991920447,1344.5910503418272,12700510,0.20170344560588463,0.051490514905149054,0.022841656987998452,0.053039101819589624,0.02748741773132017,0.2435152922957801,0.036004645760743324,0.35423925667828104,0.009678668215253582
12700511,1270,12,14,Skåne läns norra och östra,Tomelilla tätort SV,1373,ordinary,district_mapping,0.719208211143695,987.4728739002933,12700511,0.16083206494165397,0.0350076103500761,0.0228310502283105,0.04515474378488077,0.018772196854388634,0.3221714865550482,0.030948756976154235,0.3485540334855403,0.015728056823947234
12700512,1270,12,14,Skåne läns norra och östra,Tomelilla Ö,1528,ordinary,district_mapping,0.7672727272727272,1172.3927272727271,12700512,0.13260972156677678,0.045776309579990564,0.02784332232184993,0.048607833883907506,0.022180273714016045,0.2524775837659273,0.03256252949504483,0.4242567248702218,0.01368570080226522
12700513,1270,12,14,Skåne läns norra och östra,Tomelilla V och Tryde,1490,ordinary,district_mapping,0.8362183754993342,1245.965379494008,12700513,0.17493058310194368,0.04482348274494248,0.02023006743355811,0.0646568821896073,0.012296707655692185,0.2574375247917493,0.023403411344704483,0.39627132090440303,0.005950019833399445
12700607,1270,12,14,Skåne läns norra och östra,Onslunda,1602,ordinary,district_mapping,0.8237454100367197,1319.6401468788251,12700607,0.16105146242132543,0.05960755275823769,0.016660496112550906,0.05886708626434654,0.04035542391706775,0.17289892632358386,0.047760088855979266,0.4320621991854869,0.010736764161421697
12700910,1270,12,14,Skåne läns norra och östra,Smedstorp,1301,ordinary,district_mapping,0.8428680396643783,1096.5713196033562,12700910,0.1978368634520054,0.05903560162235241,0.023884632717440287,0.05723298783235692,0.04100946372239748,0.18431726002703921,0.055430374042361424,0.36818386660657954,0.013068949977467327
12701113,1270,12,14,Skåne läns norra och östra,Brösarp,1632,ordinary,district_mapping,0.8275862068965517,1350.6206896551723,12701113,0.1553578049684835,0.09974045235446792,0.047830923248053395,0.054505005561735265,0.0774935113088617,0.2243233222098628,0.04486466444197256,0.27697441601779754,0.018909899888765295
12720101,1272,12,14,Skåne läns norra och östra,Ivetofta,1420,ordinary,district_mapping,0.7853067047075606,1115.135520684736,12720101,0.21845318860244234,0.022161917684305744,0.03753957485300769,0.04839439167797377,0.012211668928086838,0.28539122568973313,0.012211668928086838,0.357756671189507,0.005879692446856626
12720102,1272,12,14,Skåne läns norra och östra,Bromölla Västra,1202,ordinary,district_mapping,0.7722174288179465,928.2053494391718,12720102,0.18176764869371873,0.0216787103946637,0.02612562534741523,0.03613118399110617,0.01500833796553641,0.30739299610894943,0.04391328515842134,0.358532518065592,0.009449694274596998
12720103,1272,12,14,Skåne läns norra och östra,Bromölla Östra,1299,ordinary,district_mapping,0.8190916089299461,1064.0,12720103,0.14459522695367338,0.022929340196537203,0.022929340196537203,0.05474964904071128,0.022929340196537203,0.2924660739354235,0.03883949461862424,0.38979878334113244,0.010762751520823585
12720104,1272,12,14,Skåne läns norra och östra,Bromölla Centrala,1377,ordinary,district_mapping,0.7873436350257542,1084.1721854304635,12720104,0.16612377850162866,0.020009306654257795,0.023731968357375524,0.03396928804094928,0.011633317822242903,0.3103769194974407,0.020939972080037228,0.39972080037226615,0.013494648673801768
12720105,1272,12,14,Skåne läns norra och östra,Bromölla Södra,1459,ordinary,district_mapping,0.7264150943396226,1059.8396226415093,12720105,0.12381899552461462,0.014420686225758329,0.018398806563898557,0.055196419691695676,0.009448035803083043,0.33863749378418695,0.043262058677274985,0.38339134758826454,0.013426156141223273
12720201,1272,12,14,Skåne läns norra och östra,Nymölla-Gualöv-Valje,1523,ordinary,district_mapping,0.8495692511597084,1293.8939695162358,12720201,0.13952584531675088,0.02681694520015546,0.028371550719005052,0.05402254178002332,0.03070345899727944,0.264671589584143,0.03614457831325301,0.41158181111542946,0.008161678973960357
12720301,1272,12,14,Skåne läns norra och östra,Näsum,1471,ordinary,district_mapping,0.8487337440109514,1248.4873374401095,12720301,0.14584170349537967,0.03495379670550422,0.027721976697468863,0.07271996785857775,0.019686621132985135,0.20530333467255926,0.02932904781036561,0.44797107271996783,0.016472478907191643
12730101,1273,12,14,Skåne läns norra och östra,Osby Sydväst,1209,ordinary,district_mapping,0.8287560581583199,1001.9660743134087,12730101,0.18583212032993693,0.041242115477923336,0.028626880155264434,0.05482775351770985,0.01601164483260553,0.3042212518195051,0.032508491023774864,0.3294517224648229,0.00727802037845706
12730102,1273,12,14,Skåne läns norra och östra,Osby Nordväst,1565,ordinary,district_mapping,0.7541199736321688,1180.197758734344,12730102,0.15280801044841097,0.05964301262516326,0.01610796691336526,0.06486721811057902,0.037004788855028295,0.2677405311275577,0.04222899434044406,0.3452329124945581,0.014366565084893338
12730103,1273,12,14,Skåne läns norra och östra,Osby Norra,1359,ordinary,district_mapping,0.7707881417208966,1047.5010845986985,12730103,0.15927136851938348,0.04156936011209715,0.017281644091546006,0.0910789350770668,0.021018215787015414,0.2666978047641289,0.0425035030359645,0.3507706679121906,0.009808500700607193
12730104,1273,12,14,Skåne läns norra och östra,Osby Nordöst,1322,ordinary,district_mapping,0.7650695517774343,1011.4219474497681,12730104,0.15635997988939165,0.05480140774258421,0.027652086475615886,0.0718954248366013,0.023629964806435394,0.240824534942182,0.030668677727501256,0.379587732528909,0.014580191050779286
12730105,1273,12,14,Skåne läns norra och östra,Osby Södra,1319,ordinary,district_mapping,0.8447521865889213,1114.228134110787,12730105,0.2041254834550924,0.03738719381177482,0.03137086377309841,0.08036097980232058,0.035668242372152985,0.2548345509239364,0.02965191233347658,0.31843575418994413,0.008165019338203695
12730201,1273,12,14,Skåne läns norra och östra,Örkened Centralt,1073,ordinary,district_mapping,0.7454044117647058,799.8189338235294,12730201,0.12814224402207236,0.036174126302881665,0.017780502759043533,0.03372164316370325,0.01655426118945432,0.30226854690374005,0.022685469037400367,0.4347026364193746,0.00797057020232986
12730202,1273,12,14,Skåne läns norra och östra,Örkened,1046,ordinary,district_mapping,0.8635953026196929,903.3206865401987,12730202,0.11504424778761062,0.06298802706923477,0.02654867256637168,0.05153565851119209,0.022384174908901613,0.25976054138469545,0.0338365434669443,0.4211348256116606,0.00676730869338886
12730301,1273,12,14,Skåne läns norra och östra,Loshult/Killeberg,870,ordinary,district_mapping,0.8391451068616423,730.0562429696288,12730301,0.1459027315123251,0.04863424383744171,0.023317788141239172,0.06329113924050633,0.021985343104596936,0.27514990006662227,0.029980013324450366,0.3844103930712858,0.0073284477015323115
12750101,1275,12,14,Skåne läns norra och östra,Södra,1091,ordinary,district_mapping,0.6669820245979187,727.6773888363292,12750101,0.11486962649753348,0.028893587033121917,0.023255813953488372,0.048625792811839326,0.017618040873854827,0.30655391120507397,0.041578576462297394,0.41226215644820297,0.006342494714587738
12750102,1275,12,14,Skåne läns norra och östra,Västra,1090,ordinary,district_mapping,0.6375344986200552,694.9126034958601,12750102,0.15268817204301074,0.03655913978494624,0.01935483870967742,0.04946236559139785,0.012186379928315413,0.3060931899641577,0.055197132616487454,0.35627240143369177,0.012186379928315413
12750103,1275,12,14,Skåne läns norra och östra,Östra,1055,ordinary,district_mapping,0.7094918504314478,748.5139022051774,12750104,0.17528542646071188,0.036937541974479515,0.027535258562793822,0.05305574210879785,0.01544660846205507,0.2625923438549362,0.035594358629952985,0.3794492948287441,0.014103425117528543
12750104,1275,12,14,Skåne läns norra och östra,Centrum och Norra,1053,ordinary,municipality_residual,0.6978527607361963,734.8389570552147,,0.1361810879883169,0.05439941584519898,0.01642935377875137,0.06535231836436656,0.02154070828769624,0.22088353413654618,0.03176341730558598,0.4457831325301205,0.007667031763417305
12750105,1275,12,14,Skåne läns norra och östra,Oderljunga,919,ordinary,municipality_residual,0.6978527607361963,641.3266871165644,,0.1361810879883169,0.05439941584519898,0.01642935377875137,0.06535231836436656,0.02154070828769624,0.22088353413654618,0.03176341730558598,0.4457831325301205,0.007667031763417305
12760101,1276,12,14,Skåne läns norra och östra,Klippan N-Gråmanstorp mfl,1234,ordinary,district_mapping,0.7158243579121789,883.3272576636288,12760101,0.15486470926885434,0.039723661485319514,0.018998272884283247,0.06620610247553253,0.027058146229130685,0.26424870466321243,0.04432930339666091,0.3667242371905584,0.017846862406447898
12760102,1276,12,14,Skåne läns norra och östra,Klippan NÖ-Solslätt,1263,ordinary,district_mapping,0.7928452579034941,1001.3635607321131,12760102,0.15195822454308094,0.0391644908616188,0.021409921671018278,0.05065274151436031,0.01723237597911227,0.27519582245430807,0.0381201044386423,0.39425587467362927,0.012010443864229765
12760103,1276,12,14,Skåne läns norra och östra,Klippan V,1499,ordinary,district_mapping,0.7259358288770054,1088.177807486631,12760103,0.12333791838606144,0.02246675836772123,0.02246675836772123,0.0453920220082531,0.015130674002751032,0.3012379642365887,0.0343878954607978,0.41219624025676294,0.023383768913342505
12760106,1276,12,14,Skåne läns norra och östra,Klippan SÖ-Nyslätt-Elfdalen,1679,ordinary,district_mapping,0.6898620275944811,1158.278344331134,12760106,0.16154179298397575,0.030749242096145518,0.017756604590731917,0.05067128627111304,0.017756604590731917,0.26808142052836725,0.04287570376786488,0.38674750974447814,0.023819835426591596
12760204,1276,12,14,Skåne läns norra och östra,Storäng-Vedby mfl,1646,ordinary,district_mapping,0.8494623655913979,1398.215053763441,12760204,0.16289424860853433,0.03525046382189239,0.027087198515769944,0.08571428571428572,0.01818181818181818,0.23636363636363636,0.019666048237476808,0.3981447124304267,0.016697588126159554
12760305,1276,12,14,Skåne läns norra och östra,Krika-Bonnarp-Nybygget,986,ordinary,district_mapping,0.8234704112337011,811.9418254764294,12760305,0.18110236220472442,0.05390672319806178,0.02604482132041187,0.06117504542701393,0.022410660205935795,0.17625681405208965,0.03331314354936402,0.43912780133252577,0.006662628709872804
12760410,1276,12,14,Skåne läns norra och östra,Riseberga-Färingtofta mfl,980,ordinary,district_mapping,0.8194726166328601,803.0831643002028,12760410,0.15692307692307692,0.06953846153846154,0.02646153846153846,0.08061538461538462,0.049846153846153846,0.17907692307692308,0.04246153846153846,0.3796923076923077,0.015384615384615385
